CustomerID,Recency,Frequency,Monetary,Num_Returns,Return_Value,Return_Freq_Rate,Return_Value_Rate,Avg_Unit_Price,Max_Unit_Price,Num_Products,Price_Bucket,High_Value_Buyer,Adjusted_CLV,CLV_Gross,CLV_True,Return_Loss,Log_CLV_True,R_Score,F_Score,M_Score,RFM_Score,Avg_Order_Value,Revenue_Per_Day,Return_Damage,Segment,Cluster,Persona
15122,114,3,1633.78,3,21.65,1.0,0.0133,3.25,12.5,65,Mid,0,1612.13,4901.34,4836.39,64.94999999999982,8.484130598061414,2,3,4,9,544.59,6.4576,0.408,Potential,0,Regular Buyers
15123,7,2,2199.31,0,0.0,0.0,0.0,3.05,12.75,93,Mid,0,2199.31,4398.62,4398.62,0.0,8.389273452540435,5,3,5,13,1099.66,6.1092,0.0,Champion,0,Regular Buyers
15124,23,2,184.19,0,0.0,0.0,0.0,2.2,9.95,14,Low,0,184.19,368.38,368.38,0.0,5.911825924447765,4,3,1,8,92.1,0.5354,0.0,Potential,0,Regular Buyers
15125,25,15,11528.48,8,411.43,0.5333,0.0357,3.39,32.95,102,Mid,0,11117.05,172927.19999999998,166755.75,6171.4499999999825,12.024291442718706,4,5,5,14,768.57,33.709,0.2347,Champion,1,Champion Buyers
15127,66,1,406.53,0,0.0,0.0,0.0,1.84,4.95,16,Low,0,406.53,406.53,406.53,0.0,6.010114549603027,3,1,2,6,406.53,1.3506,0.0,At-Risk,0,Regular Buyers
15128,60,4,1471.0,4,51.46,1.0,0.035,2.07,12.75,74,Low,0,1419.54,5884.0,5678.16,205.84000000000015,8.644558613454844,3,4,4,11,367.75,4.7915,0.421,Loyal,0,Regular Buyers
15129,50,11,3447.4,0,0.0,0.0,0.0,2.91,16.95,54,Mid,0,3447.4,37921.4,37921.4,0.0,10.543297245505398,3,5,5,13,313.4,10.8751,0.0,Champion,0,Regular Buyers
15130,170,1,330.11,0,0.0,0.0,0.0,2.42,5.95,22,Low,0,330.11,330.11,330.11,0.0,5.802450646452902,2,1,2,5,330.11,1.6757,0.0,At-Risk,0,Regular Buyers
15132,18,5,977.93,0,0.0,0.0,0.0,2.06,6.75,49,Low,0,977.93,4889.65,4889.65,0.0,8.495080497970639,4,4,4,12,195.59,2.8021,0.0,Loyal,0,Regular Buyers
15133,128,3,982.42,0,0.0,0.0,0.0,2.21,8.5,27,Low,0,982.42,2947.2599999999998,2947.2599999999998,0.0,7.988970444806945,2,3,4,9,327.47,4.1105,0.0,Potential,0,Regular Buyers
15134,15,8,1387.99,0,0.0,0.0,0.0,2.3,5.95,44,Low,0,1387.99,11103.92,11103.92,0.0,9.3151435323404,4,5,4,13,173.5,3.9432,0.0,Champion,0,Regular Buyers
15135,239,1,139.05,1,11.9,1.0,0.0856,3.59,5.95,9,High,0,127.15,139.05,127.15,11.900000000000006,4.85320145281008,1,1,1,3,139.05,1.0863,0.4514,Lost,0,Regular Buyers
15136,3,4,1286.7,1,4.25,0.25,0.0033,2.06,4.95,61,Low,0,1282.45,5146.8,5129.8,17.0,8.543016871425696,5,4,4,13,321.68,3.5349,0.102,Champion,0,Regular Buyers
15139,240,2,178.96,0,0.0,0.0,0.0,1.35,3.75,13,Low,0,178.96,357.92,357.92,0.0,5.883099522429857,1,3,1,5,89.48,1.4091,0.0,At-Risk,0,Regular Buyers
15140,52,7,2354.25,1,4.25,0.1429,0.0018,2.66,12.5,74,Mid,0,2350.0,16479.75,16450.0,29.75,9.708141544619421,3,5,5,13,336.32,7.4738,0.0582,Champion,0,Regular Buyers
15142,46,1,498.74,0,0.0,0.0,0.0,2.42,8.25,26,Low,0,498.74,498.74,498.74,0.0,6.214087963175304,3,1,3,7,498.74,1.5537,0.0,Potential,0,Regular Buyers
15143,226,1,259.45,0,0.0,0.0,0.0,2.83,9.95,14,Mid,0,259.45,259.45,259.45,0.0,5.562410904191201,1,1,2,4,259.45,1.8401,0.0,Lost,0,Regular Buyers
15144,8,17,6580.44,1,50.4,0.0588,0.0077,2.9,9.95,132,Mid,0,6530.04,111867.48,111010.68,856.8000000000029,11.617390699983911,5,5,5,15,387.08,18.3299,0.0281,Champion,1,Champion Buyers
15145,4,4,1194.73,0,0.0,0.0,0.0,3.41,15.95,54,Mid,0,1194.73,4778.92,4778.92,0.0,8.472179088943772,5,4,4,13,298.68,3.2913,0.0,Champion,0,Regular Buyers
15146,165,2,1327.16,1,13.5,0.5,0.0102,1.53,10.4,90,Low,0,1313.66,2654.32,2627.32,27.0,7.874100137792889,2,3,4,9,663.58,6.5701,0.2061,Potential,0,Regular Buyers
15147,240,1,623.5,1,14.85,1.0,0.0238,2.98,12.75,28,Mid,0,608.65,623.5,608.65,14.850000000000023,6.412885022006273,1,1,3,5,623.5,4.9094,0.4143,At-Risk,0,Regular Buyers
15148,11,1,301.29,0,0.0,0.0,0.0,2.54,5.95,20,Mid,0,301.29,301.29,301.29,0.0,5.711386821516136,5,1,2,8,301.29,0.8463,0.0,Potential,0,Regular Buyers
15149,134,1,520.8,0,0.0,0.0,0.0,5.95,12.75,23,High,1,520.8,520.8,520.8,0.0,6.257284372702628,2,1,3,6,520.8,2.2352,0.0,At-Risk,0,Regular Buyers
15150,17,10,5314.47,1,10.5,0.1,0.002,2.93,24.95,282,Mid,0,5303.97,53144.700000000004,53039.700000000004,105.0,10.878814822359384,4,5,5,14,531.45,15.1842,0.0412,Champion,1,Champion Buyers
15152,10,13,4745.69,3,61.45,0.2308,0.0129,3.47,14.95,196,High,0,4684.24,61693.969999999994,60895.119999999995,798.8499999999985,11.016924740666715,5,5,5,15,365.05,13.2932,0.1001,Champion,1,Champion Buyers
15153,31,1,329.25,0,0.0,0.0,0.0,4.67,16.95,22,High,1,329.25,329.25,329.25,0.0,5.799849943402434,4,1,2,7,329.25,0.9799,0.0,Potential,0,Regular Buyers
15154,75,1,296.42,1,56.15,1.0,0.1894,2.96,12.75,66,Mid,0,240.27,296.42,240.27,56.150000000000006,5.485916638337356,2,1,2,5,296.42,1.0151,0.5136,At-Risk,0,Regular Buyers
15156,1,3,961.49,0,0.0,0.0,0.0,2.84,14.95,51,Mid,0,961.49,2884.4700000000003,2884.4700000000003,0.0,7.9674430772853295,5,3,4,12,320.5,2.627,0.0,Loyal,0,Regular Buyers
15157,4,3,1936.07,2,66.57,0.6667,0.0344,1.85,85.0,125,Low,0,1869.5,5808.21,5608.5,199.71000000000004,8.632216867985019,5,3,4,12,645.36,5.3335,0.2873,Loyal,0,Regular Buyers
15158,45,1,401.4,0,0.0,0.0,0.0,1.85,3.75,7,Low,0,401.4,401.4,401.4,0.0,5.9974466187855295,3,1,2,6,401.4,1.2466,0.0,At-Risk,0,Regular Buyers
15159,2,30,18641.01,4,67.33,0.1333,0.0036,2.84,125.0,363,Mid,0,18573.68,559230.2999999999,557210.4,2019.8999999999069,13.230699980118553,5,5,5,15,621.37,51.0713,0.0555,Champion,-1,Whale Buyer
15160,357,1,158.16,0,0.0,0.0,0.0,1.75,2.95,4,Low,0,158.16,158.16,158.16,0.0,5.069909985558728,1,1,1,3,158.16,15.816,0.0,Lost,0,Regular Buyers
15163,18,2,304.47,0,0.0,0.0,0.0,2.44,8.5,29,Low,0,304.47,608.94,608.94,0.0,6.413360591673893,4,3,2,9,152.24,0.8724,0.0,Potential,0,Regular Buyers
15164,69,3,843.05,0,0.0,0.0,0.0,2.95,14.95,79,Mid,0,843.05,2529.1499999999996,2529.1499999999996,0.0,7.8360338685016195,3,3,3,9,281.02,2.829,0.0,Potential,0,Regular Buyers
15165,373,1,487.75,0,0.0,0.0,0.0,4.99,18.95,27,High,1,487.75,487.75,487.75,0.0,6.1918511112995755,1,1,2,4,487.75,-81.2917,0.0,Lost,0,Regular Buyers
15167,321,1,163.0,0,0.0,0.0,0.0,2.67,8.5,39,Mid,0,163.0,163.0,163.0,0.0,5.099866427824199,1,1,1,3,163.0,3.5435,0.0,Lost,0,Regular Buyers
15168,26,1,106.56,0,0.0,0.0,0.0,3.34,7.95,5,Mid,0,106.56,106.56,106.56,0.0,4.678048831400664,4,1,1,6,106.56,0.3125,0.0,At-Risk,0,Regular Buyers
15171,331,1,1289.5,1,255.0,1.0,0.1978,3.77,7.45,5,High,0,1034.5,1289.5,1034.5,255.0,6.942639680835639,1,1,4,6,1289.5,35.8194,0.5187,At-Risk,0,Regular Buyers
15172,9,5,1624.05,0,0.0,0.0,0.0,2.09,15.0,106,Low,0,1624.05,8120.25,8120.25,0.0,9.002239362194741,5,4,4,13,324.81,4.5365,0.0,Champion,0,Regular Buyers
15174,323,1,135.75,0,0.0,0.0,0.0,1.55,4.95,11,Low,0,135.75,135.75,135.75,0.0,4.91815444130209,1,1,1,3,135.75,3.0852,0.0,Lost,0,Regular Buyers
15175,72,1,224.14,0,0.0,0.0,0.0,0.74,3.25,23,Low,0,224.14,224.14,224.14,0.0,5.416722430926658,3,1,1,5,224.14,0.7598,0.0,At-Risk,0,Regular Buyers
15178,260,1,40.5,0,0.0,0.0,0.0,1.35,1.95,3,Low,0,40.5,40.5,40.5,0.0,3.725693427236653,1,1,1,3,40.5,0.3785,0.0,Lost,0,Regular Buyers
15179,18,5,2206.95,2,20.75,0.4,0.0094,2.62,9.95,91,Mid,0,2186.2,11034.75,10931.0,103.75,9.299449547047958,4,4,5,13,441.39,6.3236,0.1656,Champion,0,Regular Buyers
15180,367,1,87.5,0,0.0,0.0,0.0,3.27,4.95,6,Mid,0,87.5,87.5,87.5,0.0,4.483002552013883,1,1,1,3,87.5,0.0,0.0,Lost,0,Regular Buyers
15181,66,3,689.48,2,9.2,0.6667,0.0133,1.48,9.95,11,Low,0,680.28,2068.44,2040.84,27.600000000000136,7.621606641100374,3,3,3,9,229.83,2.2906,0.2747,Potential,0,Regular Buyers
15182,154,2,622.85,0,0.0,0.0,0.0,2.97,8.5,24,Mid,0,622.85,1245.7,1245.7,0.0,7.128255339350929,2,3,3,8,311.42,2.9242,0.0,Potential,0,Regular Buyers
15184,29,2,406.76,0,0.0,0.0,0.0,3.2,12.75,59,Mid,0,406.76,813.52,813.52,0.0,6.702598982682314,4,3,2,9,203.38,1.2034,0.0,Potential,0,Regular Buyers
15185,70,1,310.62,0,0.0,0.0,0.0,2.33,39.95,21,Low,0,310.62,310.62,310.62,0.0,5.741784496789209,3,1,2,6,310.62,1.0459,0.0,At-Risk,0,Regular Buyers
15186,14,2,411.41,0,0.0,0.0,0.0,3.38,12.75,17,Mid,0,411.41,822.82,822.82,0.0,6.713952059444596,4,3,2,9,205.7,1.1655,0.0,Potential,0,Regular Buyers
15187,2,16,4777.18,2,107.1,0.125,0.0224,3.03,15.0,61,Mid,0,4670.08,76434.88,74721.28,1713.6000000000058,11.221533586355813,5,5,5,15,298.57,13.0882,0.0634,Champion,1,Champion Buyers
15189,1,41,16225.39,12,423.25,0.2927,0.0261,4.36,85.0,80,High,1,15802.14,665240.99,647887.74,17353.25,13.38147426306184,5,5,5,15,395.74,44.3317,0.1327,Champion,-1,Whale Buyer
15192,120,3,1044.32,0,0.0,0.0,0.0,2.51,9.95,36,Mid,0,1044.32,3132.96,3132.96,0.0,8.050052659592652,2,3,4,9,348.11,4.228,0.0,Potential,0,Regular Buyers
15193,61,1,499.32,0,0.0,0.0,0.0,6.4,12.75,19,High,1,499.32,499.32,499.32,0.0,6.215247893709531,3,1,3,7,499.32,1.6318,0.0,Potential,0,Regular Buyers
15194,3,15,7616.53,7,95.36,0.4667,0.0125,2.41,39.95,209,Low,0,7521.17,114247.95,112817.55,1430.3999999999942,11.633536054880228,5,5,5,15,507.77,20.9245,0.1942,Champion,1,Champion Buyers
15195,3,1,3861.0,0,0.0,0.0,0.0,2.75,2.75,1,Mid,0,3861.0,3861.0,3861.0,0.0,8.258940462988459,5,1,5,11,3861.0,10.6071,0.0,Loyal,0,Regular Buyers
15197,11,3,1079.61,2,423.17,0.6667,0.392,3.03,34.95,30,Mid,0,656.44,3238.83,1969.3200000000002,1269.5099999999998,7.58595124508887,5,3,4,12,359.87,3.0326,0.5019,Loyal,0,Regular Buyers
15198,92,2,193.64,0,0.0,0.0,0.0,1.88,4.95,10,Low,0,193.64,387.28,387.28,0.0,5.961726728844026,2,3,1,6,96.82,0.7041,0.0,At-Risk,0,Regular Buyers
15199,59,4,1268.7,0,0.0,0.0,0.0,4.6,8.5,5,High,1,1268.7,5074.8,5074.8,0.0,8.532239426954803,3,4,4,11,317.18,4.1192,0.0,Loyal,0,Regular Buyers
15201,87,5,1236.54,6,308.7,1.2,0.2496,1.62,5.45,35,Low,0,927.84,6182.7,4639.2,1543.5,8.44251274773965,2,4,4,10,247.31,4.4162,0.6298,Loyal,0,Regular Buyers
15203,26,6,1827.8,0,0.0,0.0,0.0,1.26,2.95,82,Low,0,1827.8,10966.8,10966.8,0.0,9.30271898621083,4,5,4,13,304.63,5.3601,0.0,Champion,0,Regular Buyers
15204,357,1,316.58,0,0.0,0.0,0.0,2.4,8.5,9,Low,0,316.58,316.58,316.58,0.0,5.760729755097951,1,1,2,4,316.58,31.658,0.0,Lost,0,Regular Buyers
15205,85,2,653.24,1,4.41,0.5,0.0068,3.68,16.95,37,High,0,648.83,1306.48,1297.66,8.819999999999936,7.169088242610914,2,3,3,8,326.62,2.3165,0.2041,Potential,0,Regular Buyers
15206,10,4,420.3,0,0.0,0.0,0.0,2.68,2.95,3,Mid,0,420.3,1681.2,1681.2,0.0,7.427857739528337,5,4,2,11,105.08,1.1773,0.0,Loyal,0,Regular Buyers
15208,1,5,870.12,1,2.5,0.2,0.0029,4.87,12.75,25,High,1,867.62,4350.6,4338.1,12.5,8.375422232317751,5,4,3,12,174.02,2.3774,0.0817,Loyal,0,Regular Buyers
15210,225,1,331.18,0,0.0,0.0,0.0,6.34,49.95,20,High,1,331.18,331.18,331.18,0.0,5.805676990670853,1,1,2,4,331.18,2.3323,0.0,Lost,0,Regular Buyers
15211,60,2,894.41,0,0.0,0.0,0.0,5.5,14.95,52,High,1,894.41,1788.82,1788.82,0.0,7.489870335119222,3,3,3,9,447.2,2.9134,0.0,Potential,0,Regular Buyers
15212,241,1,101.8,1,12.85,1.0,0.1262,3.63,9.95,5,High,0,88.95,101.8,88.95,12.849999999999994,4.499253960396542,1,1,1,3,101.8,0.8079,0.4757,Lost,0,Regular Buyers
15213,319,2,328.35,1,3.3,0.5,0.0101,1.55,2.95,22,Low,0,325.05,656.7,650.1,6.600000000000023,6.478663240242817,1,3,2,6,164.18,6.8406,0.2061,At-Risk,0,Regular Buyers
15214,2,8,1661.44,0,0.0,0.0,0.0,2.42,12.75,109,Low,0,1661.44,13291.52,13291.52,0.0,9.494956749985223,5,5,4,14,207.68,4.5519,0.0,Champion,0,Regular Buyers
15215,47,3,734.94,3,118.95,1.0,0.1618,5.17,25.0,33,High,1,615.99,2204.82,1847.97,356.85000000000014,7.522384006269019,3,3,3,9,244.98,2.2967,0.4971,Potential,0,Regular Buyers
15216,88,1,96.6,0,0.0,0.0,0.0,4.8,7.95,2,High,1,96.6,96.6,96.6,0.0,4.580877493419047,2,1,1,4,96.6,0.3462,0.0,Lost,0,Regular Buyers
15218,11,11,5756.89,0,0.0,0.0,0.0,3.09,12.75,77,Mid,0,5756.89,63325.79,63325.79,0.0,11.056063741347597,5,5,5,15,523.35,16.171,0.0,Champion,1,Champion Buyers
15219,176,1,305.75,0,0.0,0.0,0.0,9.88,12.75,9,High,1,305.75,305.75,305.75,0.0,5.7260330835910205,2,1,2,5,305.75,1.6008,0.0,At-Risk,0,Regular Buyers
15220,52,6,1778.96,1,20.04,0.1667,0.0113,2.56,12.5,110,Mid,0,1758.92,10673.76,10553.52,120.23999999999978,9.264309483170665,3,5,4,12,296.49,5.6475,0.0735,Loyal,0,Regular Buyers
15221,366,1,403.25,1,289.15,1.0,0.717,12.71,21.95,5,High,1,114.1,403.25,114.1,289.15,4.745801315727837,1,1,2,4,403.25,403.25,0.8302,Lost,-1,Whale Buyer
15222,319,1,585.0,0,0.0,0.0,0.0,1.34,1.65,5,Low,0,585.0,585.0,585.0,0.0,6.373319789577012,1,1,3,5,585.0,12.1875,0.0,At-Risk,0,Regular Buyers
15223,226,2,755.75,1,300.85,0.5,0.3981,4.09,12.75,14,High,1,454.9,1511.5,909.8,601.7,6.814323334189584,1,3,3,7,377.88,5.3599,0.4389,Potential,0,Regular Buyers
15224,358,2,322.08,1,11.6,0.5,0.036,3.21,9.95,13,Mid,0,310.48,644.16,620.96,23.199999999999932,6.432875781989615,1,3,2,6,161.04,35.7867,0.2216,At-Risk,0,Regular Buyers
15225,234,1,409.4,0,0.0,0.0,0.0,3.45,8.5,23,Mid,0,409.4,409.4,409.4,0.0,6.01713229385656,1,1,2,4,409.4,3.0782,0.0,Lost,0,Regular Buyers
15226,311,1,154.41,0,0.0,0.0,0.0,3.84,12.75,8,High,1,154.41,154.41,154.41,0.0,5.04606678592752,1,1,1,3,154.41,2.7573,0.0,Lost,0,Regular Buyers
15227,37,5,1219.4,0,0.0,0.0,0.0,4.58,16.95,43,High,1,1219.4,6097.0,6097.0,0.0,8.7157161275482,3,4,4,11,243.88,3.6952,0.0,Loyal,0,Regular Buyers
15228,66,4,3386.71,1,9.75,0.25,0.0029,3.19,16.95,110,Mid,0,3376.96,13546.84,13507.84,39.0,9.51109956494366,3,4,5,12,846.68,11.2515,0.1017,Loyal,0,Regular Buyers
15230,239,2,429.6,0,0.0,0.0,0.0,1.78,4.95,23,Low,0,429.6,859.2,859.2,0.0,6.757164920349636,1,3,2,6,214.8,3.3562,0.0,At-Risk,0,Regular Buyers
15232,113,2,612.06,0,0.0,0.0,0.0,1.03,4.95,26,Low,0,612.06,1224.12,1224.12,0.0,7.1107940773648135,2,3,3,8,306.03,2.4097,0.0,Potential,0,Regular Buyers
15234,277,1,197.0,0,0.0,0.0,0.0,1.68,4.25,14,Low,0,197.0,197.0,197.0,0.0,5.288267030694535,1,1,1,3,197.0,2.1889,0.0,Lost,0,Regular Buyers
15235,218,12,2247.51,0,0.0,0.0,0.0,2.99,16.95,132,Mid,0,2247.51,26970.120000000003,26970.120000000003,0.0,10.202521942894814,1,5,5,11,187.29,15.084,0.0,Loyal,0,Regular Buyers
15236,299,1,321.05,0,0.0,0.0,0.0,1.64,4.95,15,Low,0,321.05,321.05,321.05,0.0,5.7747068129929,1,1,2,4,321.05,4.7213,0.0,Lost,0,Regular Buyers
15237,2,4,1412.32,0,0.0,0.0,0.0,2.52,16.95,94,Mid,0,1412.32,5649.28,5649.28,0.0,8.639460380434677,5,4,4,13,353.08,3.8694,0.0,Champion,0,Regular Buyers
15238,29,3,1071.99,2,15.45,0.6667,0.0144,4.81,125.0,49,High,1,1056.54,3215.9700000000003,3169.62,46.350000000000364,8.061682431343563,4,3,4,11,357.33,3.1716,0.2753,Loyal,0,Regular Buyers
15239,10,2,780.59,1,16.25,0.5,0.0208,1.97,8.5,48,Low,0,764.34,1561.18,1528.68,32.5,7.332813842184704,5,3,3,11,390.3,2.1865,0.2125,Loyal,0,Regular Buyers
15240,45,5,1706.57,2,21.0,0.4,0.0123,2.59,12.75,58,Mid,0,1685.57,8532.85,8427.85,105.0,9.039415624133834,3,4,4,11,341.31,5.2999,0.1674,Loyal,0,Regular Buyers
15241,67,8,1756.44,1,17.85,0.125,0.0102,1.88,15.0,82,Low,0,1738.59,14051.52,13908.72,142.8000000000011,9.540343155311582,3,5,4,12,219.56,5.8548,0.0561,Loyal,0,Regular Buyers
15243,74,1,316.68,0,0.0,0.0,0.0,2.45,5.45,22,Mid,0,316.68,316.68,316.68,0.0,5.7610445868229965,2,1,2,5,316.68,1.0808,0.0,At-Risk,0,Regular Buyers
15244,65,2,631.57,0,0.0,0.0,0.0,2.34,8.5,31,Low,0,631.57,1263.14,1263.14,0.0,7.142147328067094,3,3,3,9,315.79,2.0913,0.0,Potential,0,Regular Buyers
15245,134,3,2515.84,0,0.0,0.0,0.0,1.88,8.5,55,Low,0,2515.84,7547.52,7547.52,0.0,8.929106796537301,2,3,5,10,838.61,10.7976,0.0,Loyal,0,Regular Buyers
15246,238,2,514.15,0,0.0,0.0,0.0,2.98,12.75,32,Mid,0,514.15,1028.3,1028.3,0.0,6.9366342385325135,1,3,3,7,257.08,3.9857,0.0,Potential,0,Regular Buyers
15247,122,1,356.0,0,0.0,0.0,0.0,2.08,2.75,6,Low,0,356.0,356.0,356.0,0.0,5.877735781779639,2,1,2,5,356.0,1.4531,0.0,At-Risk,0,Regular Buyers
15249,32,13,6688.46,2,31.1,0.1538,0.0046,2.8,24.95,211,Mid,0,6657.36,86949.98,86545.68,404.3000000000029,11.36843920053875,4,5,5,14,514.5,19.9656,0.0643,Champion,1,Champion Buyers
15251,9,11,10484.99,4,157.88,0.3636,0.0151,3.87,14.95,97,High,1,10327.11,115334.89,113598.21,1736.679999999993,11.640431831019654,5,5,5,15,953.18,29.2877,0.1545,Champion,1,Champion Buyers
15252,36,2,740.78,0,0.0,0.0,0.0,2.06,6.95,44,Low,0,740.78,1481.56,1481.56,0.0,7.301525602228283,3,3,3,9,370.39,2.238,0.0,Potential,0,Regular Buyers
15253,16,5,918.2,1,2.9,0.2,0.0032,1.68,9.95,52,Low,0,915.3,4591.0,4576.5,14.5,8.428908276548666,4,4,3,11,183.64,2.616,0.0819,Loyal,0,Regular Buyers
15254,127,1,300.36,0,0.0,0.0,0.0,2.03,4.95,18,Low,0,300.36,300.36,300.36,0.0,5.708305563383786,2,1,2,5,300.36,1.2515,0.0,At-Risk,0,Regular Buyers
15255,67,1,890.85,0,0.0,0.0,0.0,2.75,12.75,47,Mid,0,890.85,890.85,890.85,0.0,6.793297957004312,3,1,3,7,890.85,2.9695,0.0,Potential,0,Regular Buyers
15256,149,1,98.45,0,0.0,0.0,0.0,1.82,2.95,6,Low,0,98.45,98.45,98.45,0.0,4.599655005299981,2,1,1,4,98.45,0.4516,0.0,Lost,0,Regular Buyers
15257,283,1,317.15,1,85.0,1.0,0.268,30.96,165.0,7,High,1,232.15,317.15,232.15,84.99999999999997,5.45168202325433,1,1,2,4,317.15,3.7756,0.5608,Lost,0,Regular Buyers
15258,169,2,623.16,0,0.0,0.0,0.0,5.64,15.95,32,High,1,623.16,1246.32,1246.32,0.0,7.128752528637921,2,3,3,8,311.58,3.1473,0.0,Potential,0,Regular Buyers
15260,100,7,1810.77,1,30.0,0.1429,0.0166,3.47,15.95,62,High,0,1780.77,12675.39,12465.39,210.0,9.430791501974888,2,5,4,11,258.68,6.7819,0.0671,Loyal,0,Regular Buyers
15261,135,1,254.82,0,0.0,0.0,0.0,1.2,4.95,19,Low,0,254.82,254.82,254.82,0.0,5.544474072171247,2,1,2,5,254.82,1.0984,0.0,At-Risk,0,Regular Buyers
15262,324,1,178.95,0,0.0,0.0,0.0,3.3,8.5,10,Mid,0,178.95,178.95,178.95,0.0,5.19267903452504,1,1,1,3,178.95,4.1616,0.0,Lost,0,Regular Buyers
15263,107,1,156.51,0,0.0,0.0,0.0,2.96,8.5,12,Mid,0,156.51,156.51,156.51,0.0,5.059488948313644,2,1,1,4,156.51,0.602,0.0,Lost,0,Regular Buyers
15264,64,1,393.74,0,0.0,0.0,0.0,2.31,5.95,23,Low,0,393.74,393.74,393.74,0.0,5.978227320325962,3,1,2,6,393.74,1.2995,0.0,At-Risk,0,Regular Buyers
15265,151,2,1506.12,0,0.0,0.0,0.0,4.57,16.95,76,High,1,1506.12,3012.24,3012.24,0.0,8.010771190787098,2,3,4,9,753.06,6.9728,0.0,Potential,0,Regular Buyers
15266,338,1,119.3,0,0.0,0.0,0.0,6.75,9.95,6,High,1,119.3,119.3,119.3,0.0,4.789988622980633,1,1,1,3,119.3,4.1138,0.0,Lost,0,Regular Buyers
15267,22,5,1717.36,0,0.0,0.0,0.0,1.84,4.25,8,Low,0,1717.36,8586.8,8586.8,0.0,9.058097870418226,4,4,4,12,343.47,4.9779,0.0,Loyal,0,Regular Buyers
15269,24,1,408.8,0,0.0,0.0,0.0,74.97,145.0,2,High,1,408.8,408.8,408.8,0.0,6.0156692358048,4,1,2,7,408.8,1.1918,0.0,Potential,0,Regular Buyers
15270,16,7,2379.49,2,81.29,0.2857,0.0342,6.59,145.0,22,High,1,2298.2,16656.43,16087.399999999998,569.0300000000025,9.685853794395516,4,5,5,14,339.93,6.7792,0.1348,Champion,0,Regular Buyers
15271,7,15,2507.07,1,21.25,0.0667,0.0085,2.74,24.95,184,Mid,0,2485.82,37606.05,37287.3,318.75,10.526434883504013,5,5,5,15,167.14,6.9641,0.0318,Champion,0,Regular Buyers
15272,57,2,721.94,0,0.0,0.0,0.0,4.12,12.75,63,High,1,721.94,1443.88,1443.88,0.0,7.275781552115408,3,3,3,9,360.97,2.3288,0.0,Potential,0,Regular Buyers
15274,4,2,716.57,0,0.0,0.0,0.0,2.06,5.95,44,Low,0,716.57,1433.14,1433.14,0.0,7.268320645403927,5,3,3,11,358.28,1.974,0.0,Loyal,0,Regular Buyers
15275,38,1,615.14,1,5.95,1.0,0.0097,3.26,10.95,41,Mid,0,609.19,615.14,609.19,5.949999999999932,6.4137703840787985,3,1,3,7,615.14,1.8697,0.4058,Potential,0,Regular Buyers
15276,66,1,135.31,0,0.0,0.0,0.0,2.4,8.5,49,Low,0,135.31,135.31,135.31,0.0,4.914931703582751,3,1,1,5,135.31,0.4495,0.0,At-Risk,0,Regular Buyers
15277,47,1,255.9,0,0.0,0.0,0.0,1.77,4.95,12,Low,0,255.9,255.9,255.9,0.0,5.548686904115838,3,1,2,6,255.9,0.7997,0.0,At-Risk,0,Regular Buyers
15279,355,1,290.51,1,13.1,1.0,0.0451,3.86,19.95,19,High,1,277.41,290.51,277.41,13.099999999999966,5.629094847355403,1,1,2,4,290.51,24.2092,0.4271,Lost,0,Regular Buyers
15280,172,1,113.12,0,0.0,0.0,0.0,0.8,1.45,16,Low,0,113.12,113.12,113.12,0.0,4.737250526345299,2,1,1,4,113.12,0.5801,0.0,Lost,0,Regular Buyers
15281,59,9,2332.15,3,92.2,0.3333,0.0395,3.91,14.95,121,High,1,2239.95,20989.350000000002,20159.55,829.8000000000029,9.911483003559196,3,5,5,13,259.13,7.5719,0.157,Champion,0,Regular Buyers
15286,50,1,240.55,0,0.0,0.0,0.0,4.45,4.95,3,High,1,240.55,240.55,240.55,0.0,5.4870764910004155,3,1,1,5,240.55,0.7588,0.0,At-Risk,0,Regular Buyers
15287,22,2,486.69,1,1.45,0.5,0.003,2.56,5.95,17,Mid,0,485.24,973.38,970.48,2.8999999999999773,6.8788206818840205,4,3,2,9,243.34,1.4107,0.2018,Potential,0,Regular Buyers
15288,43,5,2306.52,0,0.0,0.0,0.0,3.33,12.75,80,Mid,0,2306.52,11532.6,11532.6,0.0,9.353019793497694,3,4,5,12,461.3,7.1189,0.0,Loyal,0,Regular Buyers
15289,29,3,939.78,1,4.68,0.3333,0.005,1.23,5.95,43,Low,0,935.1,2819.34,2805.3,14.039999999999964,7.9396221687037745,4,3,3,10,313.26,2.7804,0.1363,Loyal,0,Regular Buyers
15290,5,18,7943.22,3,139.45,0.1667,0.0176,3.25,15.0,93,Mid,0,7803.77,142977.96,140467.86000000002,2510.0999999999767,11.852741106180149,5,5,5,15,441.29,21.9426,0.0772,Champion,1,Champion Buyers
15291,26,15,4668.3,5,71.79,0.3333,0.0154,5.09,45.0,62,High,1,4596.51,70024.5,68947.65000000001,1076.8499999999913,11.141117303624403,4,5,5,14,311.22,13.69,0.1426,Champion,1,Champion Buyers
15292,201,1,180.94,0,0.0,0.0,0.0,4.63,15.95,24,High,1,180.94,180.94,180.94,0.0,5.203676962393915,1,1,1,3,180.94,1.09,0.0,Lost,0,Regular Buyers
